Date,Group_ID,Observer_ID,Focal_type,focal ID,Time of arrival,Focal start time,Visibility,Focal activity start time,Activity,Species of tree,What part being eaten?,Part of fruit eaten,Seed eating activity,Tree number,Tree canopy height,Feeding start time,Feeding end time,Start time feeding rate,End time feeding rate,Amount eaten,Comments
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.485416666666537,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti daun kecil
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.486805555555425,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.488888888888757,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,bawah,0.4888888889,0.4909722222,0.4888888888888889,0.4895833333333333,4.0,Akar kuku elang di pohon Nyato puntik
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.490972222222089,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.493055555555421,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tagula daun besar
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.495138888888753,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.499305555555417,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Tutup kabali
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.501388888888749,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.502777777777637,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5027777778,0.5104166667,NA,NA,NA,Akar kuku elang di pohon Nyato undus buah merah
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.510416666666521,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.511805555555409,F,Akar kamunda,yl,NA,NA,NA,atas,0.5118055556,0.5152777778,0.5125,0.5131944444444444,8.0,Akar kamunda di pohon Papung
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.515277777777629,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.518749999999849,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.51875,0.5208333333,0.5194444444444445,0.5201388888888889,10.0,Akar kuku elang di pohon Hangkang
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.520833333333181,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.522916666666513,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Manggis hutan daun kecil (Mhdk)
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.525694444444289,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.527777777777621,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Kamehas daun perak
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.533333333333173,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.540972222222057,F,Akar kuning,yl,NA,NA,NA,tengah,0.5409722222,0.5423611111,0.5416666666666666,0.5423611111111111,8.0,Akar kuning di pohon Rambutan hutan
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.542361111110945,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.550694444444273,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5506944444,0.5541666667,NA,NA,NA,"Akar kuku elang di pohon Papung,"
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.554166666666493,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.561805555555377,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,tengah,0.5618055556,0.5652777778,0.5645833333333333,0.5652777777777778,3.0,Akar kuku elang di pohon Nyato undus buah merah
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.565277777777597,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.568055555555373,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5680555556,0.5715277778,0.5708333333333333,0.5715277777777777,12.0,Akar kuku elang di pohon Papung
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.5715277777777777,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.572916666666481,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5729166667,0.5743055556,0.5736111111111111,0.5743055555555555,12.0,Akar kuku elang dipohon Tutup kabali
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.574305555555369,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.578472222222033,R,NA,NA,NA,NA,NA,bawah,NA,NA,NA,NA,NA,Kumpang daun panjang
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.581249999999809,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.582638888888697,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Meranti daun besar
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.584027777777585,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,tengah,0.5840277778,0.5888888889,0.5854166666666667,0.5861111111111111,7.0,"Setelah istirahat, individu makan buah Akar kuku elang di pohon Meranti daun besar"
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.588888888888693,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.590277777777581,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,"Kayu lalas, cuaca cerah berawan"
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.591666666666469,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.593055555555357,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.5930555556,0.5944444444,NA,NA,NA,"Akar kuku elang di pohon Hangkang, sulit mengambil feeding rate karena individu berada pada tajuk pohon makan"
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.594444444444245,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.603472222222017,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,2.0,0.609722222222013,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.615972222222009,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.619444444444229,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pergerakan individu belum terlihat kembali oleh pengamat
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,0.0,0.624999999999781,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,0.0,0.631944444444221,U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45791.0,Pribon,"Herman, Uhit",FN,Ewat,0.25069444444444444,0.25069444444444444,1.0,0.638888888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Pohon tidur sore Ewit di pohon Meranti daun kecil transek KS-650, individu bersaam Rawit di pohon tidur yang sama"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.208333333333333,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Sampai pohon tidur Ewit di pohon Meranti, terlihat individu beristirahat dengan Rawit tetapi berbeda cabang"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.214583333333333,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.221527777777778,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kamehas daun perak
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.222916666666666,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2229166667,0.2305555556,NA,NA,NA,Akar kuku elang di pohon Tarantang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.230555555555555,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Individu berjalan bersama dengan kelompoknya, cuaca berawan"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.232638888888889,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,atas,0.2326388889,0.2347222222,NA,NA,NA,Sulit melihat feeding rate individu karena individu berada di puncak pohon makan
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.234722222222222,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.242361111111111,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.24375,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bermain dengan Ewat di pohon Papung seperti bergulat
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.245138888888889,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.245833333333333,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2458333333,0.2486111111,NA,NA,NA,Akar kuku elang di pohon Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.248611111111111,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.25,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Rahanjang bawi
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.250694444444444,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.254861111111111,F,Papung,fr/M,dg,telan semua,NA,atas,0.2548611111,0.25625,0.2548611111111111,0.25625000000000003,2.0,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.25625,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.256944444444444,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2569444444,0.2590277778,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.259027777777777,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.260416666666666,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bermain dengan Ewat secara bergulat di pohon Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.261805555555555,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.2625,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Urinasi dan defekasi (Sampel terkoleksi) di Mangkinang blawau
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.263194444444444,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.263888888888889,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.269444444444444,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2694444444,0.2715277778,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.271527777777778,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.272916666666667,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2729166667,0.2784722222,0.27291666666666664,0.27361111111111114,16.0,Akar kuku elang di pohon Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.27847222222222223,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Urinasi dan defekasi di pohon Papung
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.279861111111111,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.283333333333333,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.2833333333,0.2888888889,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.288888888888885,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.292361111111105,F,Lunuk besar,fr/M,dg+kul,telan semua,NA,atas,0.2923611111,0.3,0.29444444444444445,0.2951388888888889,6.0,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.299999999999989,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.300694444444433,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Sosial calling (svoc) duet bersama anggota lainnya di pohon Meranti
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.312499999999981,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Selesai sosial calling (svoc) duet, kemudian individu beristirahat di pohon Meranti daun lebar"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.313194444444425,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.317361111111089,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bermain dengan Ewat di pohon Bengaris secara bergulat dan kejar - mengejar
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.324305555555529,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.325694444444417,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3256944444,0.3284722222,NA,NA,NA,Sulit mengambil feeding rate karena individu berada pada puncak tajuk pohon
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.328472222222193,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.331249999999969,F,Akar pari - pari,fr/M,dg,telan semua,NA,atas,0.33125,0.3333333333,0.33194444444444443,0.3326388888888889,2.0,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.333333333333301,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.336111111111077,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3361111111,0.3375,NA,NA,NA,Kajalaki hatue
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.337499999999965,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.338888888888853,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.340277777777741,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Individu berjalan dan sesekali bermain dengan Ewat seperti kejar - mengejar ke antar pohon
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.342361111111073,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Manggis hutan daun besar (Mhdb), terlihat individu memeluk dan duduk diatas badan Rawit"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.348611111111069,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.351388888888845,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.354166666666621,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3541666667,0.3569444444,NA,NA,NA,Akar kuku elang di pohon Kayu lalas
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.35625,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.356944444444397,R,NA,NA,NA,NA,NA,tengah,NA,NA,NA,NA,NA,Urinasi dan defekasi di pohon Karandau
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.361111111111061,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.366666666666613,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.370138888888833,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.377083333333273,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,atas,0.3770833333,0.3833333333,NA,NA,NA,Akar kuku elang di pohon Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.383333333333269,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.387499999999933,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Kayu lalas
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.391666666666597,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.394444444444373,F,Akar kuku elang,fr/M,dg+kul,telan semua,NA,tengah,0.3944444444,0.4006944444,0.3958333333333333,0.39652777777777776,3.0,Akar kuku elang di pohon Mangkinang blawau
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.400694444444369,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.402083333333257,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Meranti
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.406944444444365,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.411805555555473,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.415277777777693,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.418749999999913,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,tengah,0.41875,0.4229166667,NA,NA,NA,Sulit mengambil feeding rate karena individu tertutup tajuk dan akar pohon Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.422916666666577,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Terlihat individu mengejar Ewit
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.427083333333241,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Individu bermain dengan Ewat seperti bergulat, kemudian menendang badan Ewat dan kemudian berjalan kembali"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.429166666666573,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.431249999999905,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.432638888888793,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.436805555555457,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Hangkang
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.438194444444345,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,1.0,0.439583333333233,F,Akar kuku elang,fr/M,dg+kul,meludah,NA,tengah,0.4395833333,0.44375,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.443749999999897,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.445833333333229,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,"Kayu lalas, cuaca cerah berawan"
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.449999999999893,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bermain dengan Ewat secara gulat dan kejar mengejar di pohon Kayu lalas
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.453472222222113,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.455555555555445,S,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Individu bermain dengan Ewat secara gulat dan kejar - mengejar di pohon Tutup kabali (sesekali mengeluarkan suara)
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.463888888888773,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45792.0,Pribon,"Tasya, Radi",NN,Ewit,0.20833333333333334,0.21458333333333335,2.0,0.468055555555437,R,NA,NA,NA,NA,NA,atas,NA,NA,NA,NA,NA,Urinasi dan defekasi (Sampel feses dikoleksi) di pohon Rambutan hutan
